Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
utility-grade-filament-tapes,Utility Grade Filament Tape,"<p>Utility-grade filament tape is a tough, reliable tape for everyday uses. This adhesive tape is strong, cost-effective, and useful in industrial applications. It is perfect for bundling, strapping, or basic packaging in various industries. Works well on different surfaces with its great pressure-sensitive adhesive. Utility-grade filament tape sticks well on plastic, wood, metal, cardboard, or any surface. Holds up well under tension. Manufactured with a clear polypropylene film reinforced with fibreglass filaments. Durable and easy to work with—whether using it manually or with a dispenser.</p><h3>Specifications</h3><ul><li>45m Long roll</li><li>Widths: 12mm to 72mm</li><li>Clear with visible filament lines</li><li>Fiberglass-reinforced backing</li></ul><h3>Applications</h3><p>Use utility grade filament tape hassle-free in bundling, strapping, box sealing, and pallet preparing in warehouses or industrial spaces.</p><h3>Features</h3><p>Tough, tear-resistant, and moisture-proof. Rubber resin adhesive gives a solid grip. Easy to apply and remove. Perfect for commercial and industrial use.</p><img src=""/img/products/bfe3025331c1.jpg"" alt="""">",Husky Tape,,Filament Tape,"Filament Tape, Strapping and Filament, Warehouse Packaging Logistics",TRUE,Size,12mm x 45m,Colour,White,,,H-72512,0,shopify,100,deny,manual,4.63,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/672.jpg,1,Utility Grade Filament Tape,FALSE,Utility Grade Filament Tape,"Utility-grade filament tape is a tough, reliable tape for everyday uses. This adhesive tape is strong, cost-effective, and useful in industrial applications. It is perfect for bundling, strapping, or basic packaging in various industries. Works well on different surfaces with its great pressure-sensitive adhesive. Util",active
utility-grade-filament-tapes,,,,,,,,Size,18mm x 45m,Colour,White,,,H-72518,0,shopify,100,deny,manual,4.08,,TRUE,TRUE,,,,,,,,
utility-grade-filament-tapes,,,,,,,,Size,24mm x 45m,Colour,White,,,H-72524,0,shopify,100,deny,manual,5.11,,TRUE,TRUE,,,,,,,,
utility-grade-filament-tapes,,,,,,,,Size,36mm x 45m,Colour,White,,,H-72536,0,shopify,100,deny,manual,7.65,,TRUE,TRUE,,,,,,,,
utility-grade-filament-tapes,,,,,,,,Size,48mm x 45m,Colour,White,,,H-72548,0,shopify,100,deny,manual,10.20,,TRUE,TRUE,,,,,,,,
utility-grade-filament-tapes,,,,,,,,Size,72mm x 45m,Colour,White,,,H-72572,0,shopify,100,deny,manual,15.31,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,Structural Glazing Tape – High Density Closed Cell,"<p>Structural glazing tape is a closed-cell foam tape for structural silicone glazing. It is a secure, reliable and long-lasting adhesive solution with acrylic adhesive for bonding glass to metal in architectural projects. Designed to deliver exceptional performance, it works well where strength and precision matter. With its double-sided high-tack acrylic adhesive, it replaces the need for mechanical fasteners, offering a smooth, modern finish. It helps reduce energy loss through airtight sealing as it is compatible with any surface, like metal or glass. With superior weather resistance, durability, and easy application, it maintains a consistent bond under any thermal stress. Being ideal for both residential and commercial structural glazing systems, it gives professional results every time you count on it.</p><p>Choose our structural glazing Tape from My Tape Store for your next project and experience strength without compromise.</p><h3>Key Features</h3><ul><li>Closed-cell foam tape for structural silicone glazing.</li><li>Double-sided high-tack acrylic adhesive</li><li>High bond strength for glass-to-metal surfaces</li><li>Clean finish without visible fixings</li><li>UV and weather resistant</li><li>Excellent durability and load-bearing strength</li><li>Easy peel-and-stick application</li><li>Dampens vibration and noise</li></ul><img src=""/img/products/8c2ccb983c19.jpg"" alt=""""><h3>Specifications</h3><ul><li>Material-Closed Cell PVC Foam</li><li>Adhesive- High-performance acrylic adhesive</li><li>Colour- Grey</li><li>Width- 6mm to 24mm</li><li>Length- 15m</li><li>Thickness- 1mm to 5 mm</li><li>Temperature Range- -30°C to 80°C</li><li>Weather &amp; UV Resistance: Yes</li><li>Tensile Strength: 0.35 Mps min.</li><li>Water Absorption: 8% by volume.</li></ul><p>For any quantity, order premium quality tapes online from My Tape Store. Get it delivered to your doorstep, anywhere across Australia. Buy now!</p><h3>Application</h3><p>Structural glazing tapes are perfect to use in structural glazing systems, making curtain walls beautiful and helping decorate window walls. For seamless and smooth installation of glass partitions and commercial building facades, it is a highly preferred solution.</p><h3>FAQ</h3><p>What are the best practices for applying Glazing Spacer Tape to ensure consistent spacing?</p><p>Measure accurately, align tape precisely, apply evenly and ensure proper adhesion with firm pressing. This is how this tape can promise optimal performance.</p><p>How does Glazing Spacer Tape compare to other spacer materials in terms of durability?</p><p>It is durable as compared to other spacer tapes and made of foam or rubber. With strong adhesion quality, it maintains its integrity in any environmental condition.</p><p>What is the function of Glazing Spacer Tape in window installations?</p><p>Glazing Spacer Tape maintains an even gap between glass panels and frames during window installations, ensuring proper alignment and insulation. This type of tape not only acts as a spacer but also provides secure adhesion, helping to keep the glass in place until the sealant is applied for a permanent bond.</p>",Husky Tape,,Glazing Tapes,"Glazing Tapes, Building & Construction, Glass & Glazing, Nameplates, bestseller",TRUE,Size,5.0mm thick x 24mm x 15m,Colour,Grey,,,H-730524,0,shopify,100,deny,manual,54.79,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/08/Generated-image.jpg,1,Structural Glazing Tape – High Density Closed Cell,FALSE,Structural Glazing Tape – High Density Closed Cell,"Structural glazing tape is a closed-cell foam tape for structural silicone glazing. It is a secure, reliable and long-lasting adhesive solution with acrylic adhesive for bonding glass to metal in architectural projects. Designed to deliver exceptional performance, it works well where strength and precision matter. With",active
structural-glazing-tape,,,,,,,,Size,5.0mm thick x 18mm x 15m,Colour,Grey,,,H-730518,0,shopify,100,deny,manual,45.04,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/646.jpg,2,Structural Glazing Tape – High Density Closed Cell,,,,
structural-glazing-tape,,,,,,,,Size,5.0mm thick x 12mm x 15m,Colour,Grey,,,H-730512,0,shopify,100,deny,manual,34.71,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/643.jpg,3,Structural Glazing Tape – High Density Closed Cell,,,,
structural-glazing-tape,,,,,,,,Size,5.0mm thick x 9mm x 15m,Colour,Grey,,,H-730509,0,shopify,100,deny,manual,27.40,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/644.jpg,4,Structural Glazing Tape – High Density Closed Cell,,,,
structural-glazing-tape,,,,,,,,Size,5.0mm thick x 6mm x 15m,Colour,Grey,,,H-730506,0,shopify,100,deny,manual,21.30,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/645.jpg,5,Structural Glazing Tape – High Density Closed Cell,,,,
structural-glazing-tape,,,,,,,,Size,3.0mm thick x 24mm x 20m,Colour,Grey,,,H-730324,0,shopify,100,deny,manual,48.78,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,3.0mm thick x 18mm x 20m,Colour,Grey,,,H-730318,0,shopify,100,deny,manual,39.01,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,3.0mm thick x 12mm x 20m,Colour,Grey,,,H-730312,0,shopify,100,deny,manual,30.05,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,3.0mm thick x 9mm x 20m,Colour,Grey,,,H-730309,0,shopify,100,deny,manual,23.72,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,3.0mm thick x 6mm x 20m,Colour,Grey,,,H-730306,0,shopify,100,deny,manual,17.51,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,1.5mm thick x 24mm x 33m,Colour,Grey,,,H-730124,0,shopify,100,deny,manual,54.19,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,1.5mm thick x 18mm x 33m,Colour,Grey,,,H-730118,0,shopify,100,deny,manual,44.56,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,1.5mm thick x 12mm x 33m,Colour,Grey,,,H-730112,0,shopify,100,deny,manual,34.31,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,1.5mm thick x 9mm x 33m,Colour,Grey,,,H-730109,0,shopify,100,deny,manual,27.10,,TRUE,TRUE,,,,,,,,
structural-glazing-tape,,,,,,,,Size,1.5mm thick x 6mm x 33m,Colour,Grey,,,H-730106,0,shopify,100,deny,manual,21.06,,TRUE,TRUE,,,,,,,,
premium-strapping-tapes,Premium Strapping Tape in 5 Sizes x 66m,"<p>Premium strapping tape is the right choice for securing and protecting goods, especially during storage or transportation. According to the need, premium tapes come in different sizes for various industries. They are made up of polyester material, hence offering toughness. So, premium tapes offer resistance against tear and abrasion. They promise reliability and durability, and thus are suitable for several industry applications including packaging, shipping and transport. It offers highly versatile uses with strong adhesive properties. Strapping tapes are stretch-resistant, hence it is a must-have for the transport industry for securing heavy loads. To ensure security over time, they are essential.</p><h3>Size Specifications</h3><p>Get premium tape from 12 mm to 48 mm with a length of 66m.</p><h3>Application Areas</h3><p>Bundling, manufacturing, packaging, DIY projects and furniture delivery.</p><h3>Structural qualities</h3><p>Highly durable, tensile, adhesive, versatile, tear and abrasion-resistant and maintains its size in high temperatures. It retains its shape and does not break under tension. Available in black colour.</p><h3>Functional Features</h3><p>Resistant to weather and extreme temperatures, waterproof and user-friendly application.</p><img src=""/img/products/15aec090ed2c.jpg"" alt="""">",Husky Tape,,Strapping and Filament,"Strapping and Filament, Strapping Tapes",TRUE,Size,18mm x 66m,Colour,Black,,,H-82418,0,shopify,100,deny,manual,7.29,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/549.jpg,1,Premium Strapping Tape in 5 Sizes x 66m,FALSE,Premium Strapping Tape in 5 Sizes x 66m,"Premium strapping tape is the right choice for securing and protecting goods, especially during storage or transportation. According to the need, premium tapes come in different sizes for various industries. They are made up of polyester material, hence offering toughness. So, premium tapes offer resistance against tea",active
premium-strapping-tapes,,,,,,,,Size,12mm x 66m,Colour,Black,,,H-82412,0,shopify,100,deny,manual,5.47,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/701.jpg,2,Premium Strapping Tape in 5 Sizes x 66m,,,,
premium-strapping-tapes,,,,,,,,Size,24mm x 66m,Colour,Black,,,H-82424,0,shopify,100,deny,manual,9.12,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/703.jpg,3,Premium Strapping Tape in 5 Sizes x 66m,,,,
premium-strapping-tapes,,,,,,,,Size,36mm x 66m,Colour,Black,,,H-82436,0,shopify,100,deny,manual,13.68,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/708-1.jpg,4,Premium Strapping Tape in 5 Sizes x 66m,,,,
premium-strapping-tapes,,,,,,,,Size,48mm x 66m,Colour,Black,,,H-82448,0,shopify,100,deny,manual,18.24,,TRUE,TRUE,,,,,,,,
cross-weave-filament-tapes,Cross Weave Filament Tape | 2-Way/Bi-Directional,"<p>Made with extra strength and durability, Cross Weave Filament Tape is a 100% safe and reliable adhesive solution. This heavy-duty tape features fibreglass filaments running in both directions—lengthwise and crosswise. Its unique structure gives it maximum strength and tear resistance. Perfect for securing heavy items, reinforcing packages, and bundling irregular loads. It has a tough rubber resin adhesive that sticks firmly on plastic, wood, metal, and cardboard. Hold up well under any pressure.</p><p>Sealing cartons, strapping products, or stabilising pallets. Use cross-weave filament tape (2-way/Bi-Directional) for any task. It delivers reliable performance to count on. Easy to use with manual or automated dispensers.</p><h3>Specifications</h3><ul><li>Length: 45m roll for flexible usage</li><li>Widths: 09mm to 96 mm</li><li>Clear with cross-weave filament pattern</li><li>Polypropylene film reinforced with 2-way/bi-directional fiberglass filaments</li></ul><h3>Applications</h3><p>Perfect to be used in industries for heavy-duty bundling, strapping, and sealing. Great for shipping, warehousing, and general packaging in commercial settings.</p><h3>Features</h3><ul><li>Super strong and tear-resistant.</li><li>Rubber resin adhesive offers a strong, lasting bond.</li><li>Resists moisture and abrasion.</li><li>Works well on cardboard, plastic, and metal.</li><li>Easy to apply and with no residue behind.</li><li>Built for tough jobs and heavy loads.</li><li>Visible crisscrossed filaments give a clean look.</li></ul><img src=""/img/products/bfe3025331c1.jpg"" alt="""">",Husky Tape,,Strapping and Filament,"Strapping and Filament, Filament Tape, Warehouse Packaging Logistics",TRUE,Size,12mm x 45m,Colour,White,,,H-82612,0,shopify,100,deny,manual,4.21,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/598.jpg,1,Cross Weave Filament Tape | 2-Way/Bi-Directional,FALSE,Cross Weave Filament Tape | 2-Way/Bi-Directional,"Made with extra strength and durability, Cross Weave Filament Tape is a 100% safe and reliable adhesive solution. This heavy-duty tape features fibreglass filaments running in both directions—lengthwise and crosswise. Its unique structure gives it maximum strength and tear resistance. Perfect for securing heavy items, ",active
cross-weave-filament-tapes,,,,,,,,Size,18mm x 45m,Colour,White,,,H-82618,0,shopify,100,deny,manual,5.62,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/710.jpg,2,Cross Weave Filament Tape | 2-Way/Bi-Directional,,,,
cross-weave-filament-tapes,,,,,,,,Size,24mm x 45m,Colour,White,,,H-82624,0,shopify,100,deny,manual,7.03,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/712.jpg,3,Cross Weave Filament Tape | 2-Way/Bi-Directional,,,,
cross-weave-filament-tapes,,,,,,,,Size,36mm x 45m,Colour,White,,,H-82636,0,shopify,100,deny,manual,10.54,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/714.jpg,4,Cross Weave Filament Tape | 2-Way/Bi-Directional,,,,
cross-weave-filament-tapes,,,,,,,,Size,48mm x 45m,Colour,White,,,H-82648,0,shopify,100,deny,manual,14.06,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/716-1.jpg,5,Cross Weave Filament Tape | 2-Way/Bi-Directional,,,,
cross-weave-filament-tapes,,,,,,,,Size,6mm x 45m,Colour,White,,,H-82606,0,shopify,100,deny,manual,2.47,,TRUE,TRUE,,,,,,,,
cross-weave-filament-tapes,,,,,,,,Size,72mm x 45m,Colour,White,,,H-82672,0,shopify,100,deny,manual,22.20,,TRUE,TRUE,,,,,,,,
cross-weave-filament-tapes,,,,,,,,Size,96mm x 45m,Colour,White,,,H-82696,0,shopify,100,deny,manual,29.60,,TRUE,TRUE,,,,,,,,
cross-weave-filament-tapes,,,,,,,,Size,09mm x 45m,Colour,White,,,H-82609,0,shopify,100,deny,manual,3.17,,TRUE,TRUE,,,,,,,,
kit-dispenser-and-tapes,KIT -Dispenser and Tapes,"<p>The kit with a tape dispenser and tape offers a handy way to handle packaging, sealing, or bundling jobs. This all-in-one pack comes with a durable dispenser and strong adhesive tapes made to use easily on any surface. The dispenser of this kit has a sharp blade and fits in your hand. Also the roll of tape offered in the tape dispenser with tape kit is easier to use while cutting tape with accuracy.</p><h3>Why Use it?</h3><ul><li>Lets you finish packaging faster with easy tape application.</li><li>The dispenser is tough enough to last through repeated use.</li><li>Works with many tapes: as can handle tapes in different sizes and types.</li><li>Gives tidy and professional sealing without wasting tape.</li></ul><h3>Industries Served</h3><ul><li>Warehousing and Shipping</li><li>Online Shopping and Retail</li><li>Production and Factories</li><li>Office Tasks</li><li>Packing and Storage</li></ul><img src=""/img/products/694ef126d8e6.jpg"" alt="""">",Husky Tape,,Tape Dispensers,Tape Dispensers,TRUE,,,,,,,H-H11KIT,0,shopify,100,deny,manual,29.24,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/726.jpg,1,KIT -Dispenser and Tapes,FALSE,KIT -Dispenser and Tapes,"The kit with a tape dispenser and tape offers a handy way to handle packaging, sealing, or bundling jobs. This all-in-one pack comes with a durable dispenser and strong adhesive tapes made to use easily on any surface. The dispenser of this kit has a sharp blade and fits in your hand. Also the roll of tape offered in t",active
frog-tapes-delicate-surface,FrogTape – Delicate Surface Tape,"<p>FrogTape – Dedicated Surface is the ultimate choice for professional and DIY painters. Achieve sharp, clean paint lines in any painting project on delicate surfaces. This high-performance tape ensures crisp edges as designed for superior adhesion without residue. Sticks well on glass, metal, and plastic surfaces. Whether for home makeovers, automotive detailing or spray painting, Yellow Frog Tape delivers outstanding results every time. Even with pressure-sensitive strong adhesion, it peels off easily without any damage. Its bright yellow colour promises precision masking.</p><p>Application Areas: Frog painters’ tape is perfect to use on trims, and baseboards. Sticks well on smooth and textured surfaces. Good for woodwork and furniture refinishing tasks. Perfect for indoor and outdoor applications.</p><h3>Specifications</h3><p>Width Options- Available in 24mm, 36mm, 48mm.</p><p>Length Options – Flexible roll of 55m.</p><h3>Features</h3><p>Gives Clean, sharp lines,</p><p>Prevents paint bleed</p><p>Residue-free removal</p><p>UV &amp; moisture resistant</p><img src=""/img/products/b63f1ea96f54.jpg"" alt="""">",Husky Tape,,Masking Tape,"Masking Tape, Painters Masking Tape, Display Signage, Joinery Kitchen Furniture, Manufacturing, Printing, Tapes For School Library, Transport Automotive RV",TRUE,Size,24mm x 55m,Colour,Yellow,,,H-129024R,0,shopify,100,deny,manual,15.18,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/716.jpg,1,FrogTape – Delicate Surface Tape,FALSE,FrogTape – Delicate Surface Tape,"FrogTape – Dedicated Surface is the ultimate choice for professional and DIY painters. Achieve sharp, clean paint lines in any painting project on delicate surfaces. This high-performance tape ensures crisp edges as designed for superior adhesion without residue. Sticks well on glass, metal, and plastic surfaces. Wheth",active
